央视频道,#genre#
CCTV-4中文国际,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8183388942203045169$易视腾2M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000008885$百视通8M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000016619$百视通4M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000265005$百视通4M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=4867251683694877276$华数2M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000016431$华数8M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=7680777599813046442$华数2M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000004794$易视腾4M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000003000030177$易视腾8M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000025222$易视腾12M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265005$易视腾6M
CCTV-5体育,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=reallive-cctv5&mode=1&$易视腾2M
CCTV-5+体育赛事,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031127$百视通8M
CCTV-5+体育赛事,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5350361928876847638$咪咕视讯2M
CCTV-5+体育赛事,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000015875$华数8M
CCTV-5+体育赛事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000018504$易视腾8M
CCTV-5+体育赛事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000020505$易视腾4M
CCTV-5+体育赛事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265016$易视腾6M
CCTV-5+体育赛事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=reallive-cctv5plus&mode=1&$易视腾2M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000008886$百视通8M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000018433$百视通4M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000265006$百视通4M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000004574$华数8M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6994512760913257617$华数2M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000001737$易视腾8M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000016466$易视腾4M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265006$易视腾6M
CCTV-6电影,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6117099895556651277$易视腾2M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000005000026715$百视通4M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031104$百视通8M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=7787764357983924496$咪咕视讯2M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000009055$华数8M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000017218$易视腾4M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000024341$易视腾8M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265007$易视腾6M
CCTV-7国防军事,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=7050628689018054317$易视腾2M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000008888$百视通8M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000018377$百视通4M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000001070$华数8M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=8967744667154419073$华数2M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000003736$易视腾4M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000031433$易视腾8M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265008$易视腾6M
CCTV-8电视剧,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8871488051501921127$易视腾2M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000018384$百视通4M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000288020$百视通8M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5117943747640013023$咪咕视讯2M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000032162$华数8M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6350727550077620987$华数2M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000014583$易视腾8M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000028286$易视腾4M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265009$易视腾6M
CCTV-9纪录,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6275371742726901431$易视腾2M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000012827$百视通8M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000016738$百视通4M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=6099129499930970995$咪咕视讯2M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000031506$华数8M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000023734$易视腾8M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000026367$易视腾4M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265010$易视腾6M
CCTV-10科教,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=7019587760656900133$易视腾2M
CCTV-11戏曲,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000006000040011$百视通4M
CCTV-11戏曲,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031106$百视通8M
CCTV-11戏曲,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5028333576671744004$咪咕视讯2M
CCTV-11戏曲,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=8983629816140945539$华数2M
CCTV-11戏曲,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000002000019789$易视腾4M
CCTV-11戏曲,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265011$易视腾6M
CCTV-11戏曲,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6351457414282570521$易视腾2M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000006000040012$百视通4M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031107$百视通8M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5789397805573190782$咪咕视讯2M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000022586$华数8M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000001640$易视腾4M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000032494$易视腾8M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265012$易视腾6M
CCTV-12社会与法,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=5325631075193490169$易视腾2M
CCTV-13新闻,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000005000001827$百视通4M
CCTV-13新闻,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031108$百视通8M
CCTV-13新闻,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=8144735820797832112$咪咕视讯2M
CCTV-13新闻,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=8593685226043367730$华数2M
CCTV-13新闻,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000002000021303$易视腾4M
CCTV-13新闻,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265101$易视腾6M
CCTV-13新闻,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6918130250570453526$易视腾2M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000006673$百视通8M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000023358$百视通4M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=8533174746904291143$咪咕视讯2M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000013647$华数8M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6113730085955692619$华数2M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000008170$易视腾8M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000021349$易视腾4M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265013$易视腾6M
CCTV-14少儿,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8203666801302077036$易视腾2M
CCTV-15音乐,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000005000018417$百视通4M
CCTV-15音乐,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031109$百视通8M
CCTV-15音乐,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5527219383522032005$咪咕视讯2M
CCTV-15音乐,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000002000008163$易视腾4M
CCTV-15音乐,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265014$易视腾6M
CCTV-15音乐,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=4832596595465032187$易视腾2M
CCTV-16奥林匹克,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000008000023253$百视通8M
CCTV-16奥林匹克,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000006000233001$易视腾4M
CCTV-16奥林匹克,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000006000233002$易视腾8M
CCTV-16奥林匹克 4K,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000008000023254$百视通12M
CCTV-17农业农村,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000288014$百视通8M
CCTV-17农业农村,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000056836$易视腾4M
CCTV-17农业农村,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265015$易视腾6M
CCTV-17农业农村,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000006000268004$易视腾8M
CGTN,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=4810873738577663591$百视通2M
CGTN,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=7745129417417101820$咪咕视讯8M
CGTN,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000002000009569$易视腾4M
CGTN阿语,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000006000280001$易视腾4M
CGTN俄语,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000006000280004$易视腾4M
CGTN法语,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000006000280003$易视腾4M
CGTN纪录,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=7114647837765104058$咪咕视讯8M
CGTN纪录,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8428799834696888424$易视腾2M
CGTN西语,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000006000280002$易视腾4M
CECT-1,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000002000002652$百视通4M
CECT-1,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000288015$百视通8M
CECT-1,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000003000018981$华数2M
CECT-1,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000002000027253$易视腾4M
CECT-1,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=7106250793420582078$易视腾2M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031201$百视通3M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000288017$百视通4M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=2000000003000000047$咪咕视讯4M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000266004$易视腾4M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000006000012123$百视通3M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000031126$百视通8M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000005000042312$华数2M
CECT-2,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000025333$易视腾4M

卫视频道,#genre#
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000031556$百视通8M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000011502$百视通4M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000265011$百视通4M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=6356396163691637298$咪咕视讯2M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=8656422569829547833$咪咕视讯2M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000020451$华数8M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000017156$易视腾4M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000021288$易视腾8M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265027$易视腾6M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8186688740528366039$易视腾2M
北京卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8258663409451267714$易视腾2M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000014098$百视通8M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000032246$百视通4M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000265007$百视通4M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=2000000002000000056$咪咕视讯2M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5172136776786813822$咪咕视讯2M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=6437032193071740776$咪咕视讯2M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000003639$华数8M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6690661682550849647$华数2M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000005866$易视腾8M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000030202$易视腾4M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265018$易视腾6M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=4699937686040264690$易视腾2M
东方卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6081477947334326291$易视腾2M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000019351$百视通8M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000018509$百视通4M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000265009$百视通4M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=7397162709759672535$咪咕视讯2M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=7782585682414689856$咪咕视讯2M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000014861$华数8M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000001828$易视腾8M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000004684$易视腾4M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265030$易视腾6M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=4690153511271751319$易视腾2M
江苏卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=4796340999304424198$易视腾2M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000014694$百视通8M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000030417$百视通4M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=6006643234125022740$咪咕视讯2M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=5306115082857917057$华数2M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000031076$华数8M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000014176$易视腾8M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000028357$易视腾4M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265034$易视腾6M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=5616881981321254555$易视腾2M
广东卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6604532991586541024$易视腾2M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000007275$百视通8M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000017320$百视通4M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5053644244529125038$咪咕视讯2M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5822304506273784683$咪咕视讯2M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000032070$华数8M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000009806$易视腾4M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000014260$易视腾8M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265031$易视腾6M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=4945391150963996912$易视腾2M
浙江卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=7889730693553663314$易视腾2M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000007410$百视通8M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000024026$百视通4M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5810022399100543765$咪咕视讯2M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=8902912065170644677$咪咕视讯2M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000002116$华数8M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000009227$易视腾8M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000011645$易视腾4M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265028$易视腾6M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=5352218613763113657$易视腾2M
深圳卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=7696950400632248401$易视腾2M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000001000030788$百视通4M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000006827$百视通8M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=8389971589569141275$咪咕视讯2M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=9062258020633980548$咪咕视讯2M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000009186$华数8M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000000831$易视腾4M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000003475$易视腾8M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265026$易视腾6M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6707942579111517572$易视腾2M
天津卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8798367982904688776$易视腾2M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000006692$百视通8M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000030452$百视通4M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000011000265010$百视通4M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=8134113048876071035$咪咕视讯2M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=9156315265568865780$咪咕视讯2M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000018044$华数8M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000009115$易视腾4M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000001000032695$易视腾8M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=1000000005000265024$易视腾6M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=6954818217931477266$易视腾2M
湖南卫视,http://A/PLTV/ku9/js/1080.js?cid=ystenlive&key=8655038471675748531$易视腾2M
山东卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000004000020424$百视通8M
山东卫视,http://A/PLTV/ku9/js/1080.js?cid=bestzb&key=5000000010000027763$百视通4M
山东卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=5314654537380139019$咪咕视讯2M
山东卫视,http://A/PLTV/ku9/js/1080.js?cid=hnbblive&key=9216797902845952310$咪咕视讯2M
山东卫视,http://A/PLTV/ku9/js/1080.js?cid=wasusyt&key=6000000001000004134$华数8M
